pesquisa_id;pesquisa_nome;id;posicao;nome
11;SNIG - Pesquisa Nacional de Informação de Gênero;4664;1.24;Pessoas com pelo menos uma das deficiências investigadas no grau severo ou deficiência mental/intelectual na PEA
11;SNIG - Pesquisa Nacional de Informação de Gênero;4665;1.25;Pessoas com deficiência visual severa na PEA
11;SNIG - Pesquisa Nacional de Informação de Gênero;4666;1.26;Pessoas com deficiência auditiva severa na PEA
11;SNIG - Pesquisa Nacional de Informação de Gênero;4667;1.27;Pessoas com deficiência motora severa na PEA
11;SNIG - Pesquisa Nacional de Informação de Gênero;4668;2;Domicílios
11;SNIG - Pesquisa Nacional de Informação de Gênero;4669;2.1;Total de domicílios particulares permanentes
11;SNIG - Pesquisa Nacional de Informação de Gênero;4670;2.2;Total de domicílios particulares permanentes urbanos, segundo características da pessoa de referência, por condição de saneamento
11;SNIG - Pesquisa Nacional de Informação de Gênero;4671;2.3;Proporção de domicílios particulares permanentes urbanos segundo características da pessoa de referência, por condição de saneamento
11;SNIG - Pesquisa Nacional de Informação de Gênero;4672;2.4;Total de Pessoas em domicílios particulares permanentes
11;SNIG - Pesquisa Nacional de Informação de Gênero;4673;2.5;Total de pessoas em domicílios particulares permanentes urbanos, por condição de saneamento
11;SNIG - Pesquisa Nacional de Informação de Gênero;4674;2.6;Proporção de pessoas em domicílios particulares permanentes urbanos, por condição de saneamento
11;SNIG - Pesquisa Nacional de Informação de Gênero;4675;2.7;Total de domicílios particulares permanentes rurais, por existência de banheiro ou sanitário
11;SNIG - Pesquisa Nacional de Informação de Gênero;4676;2.8;Total de domicílios particulares permanentes rurais com banheiro ou sanitário, por tipo de esgotamento sanitário
11;SNIG - Pesquisa Nacional de Informação de Gênero;4677;2.9;Total de domicílios particulares permanentes rurais, por forma de abastecimento de água
11;SNIG - Pesquisa Nacional de Informação de Gênero;4678;2.10;Total de domicílios particulares permanentes rurais, por destinação do lixo
11;SNIG - Pesquisa Nacional de Informação de Gênero;4679;2.11;Proporção de domicílios particulares permanentes rurais, por existência de banheiro ou sanitário
11;SNIG - Pesquisa Nacional de Informação de Gênero;4680;2.12;Proporção de domicílios particulares permanentes rurais com banheiro ou sanitário, por tipo de esgotamento sanitário
11;SNIG - Pesquisa Nacional de Informação de Gênero;4681;2.13;Proporção de domicílios particulares permanentes rurais, por forma de abastecimento de água
11;SNIG - Pesquisa Nacional de Informação de Gênero;4682;2.14;Proporção de domicílios particulares permanentes rurais, por destinação do lixo
11;SNIG - Pesquisa Nacional de Informação de Gênero;4683;2.15;Total de pessoas em domicílios particulares permanentes rurais, por existência de banheiro ou sanitário
11;SNIG - Pesquisa Nacional de Informação de Gênero;4684;2.16;Total de pessoas em domicílios particulares permanentes rurais com banheiro ou sanitário, por tipo de esgotamento sanitário
11;SNIG - Pesquisa Nacional de Informação de Gênero;4685;2.17;Total de pessoas em domicílios particulares permanentes rurais, por forma de abastecimento de água
11;SNIG - Pesquisa Nacional de Informação de Gênero;4686;2.18;Total de pessoas em domicílios particulares permanentes rurais, por destinação do lixo
11;SNIG - Pesquisa Nacional de Informação de Gênero;4687;2.19;Proporção de pessoas em domicílios particulares permanentes rurais, por existência de banheiro ou sanitário
11;SNIG - Pesquisa Nacional de Informação de Gênero;4688;2.20;Proporção de pessoas em domicílios particulares permanentes rurais com banheiro ou sanitário, por tipo de esgotamento sanitário
11;SNIG - Pesquisa Nacional de Informação de Gênero;4689;2.21;Proporção de pessoas em domicílios particulares permanentes rurais, por forma de abastecimento de água
11;SNIG - Pesquisa Nacional de Informação de Gênero;4690;2.22;Proporção de pessoas em domicílios particulares permanentes rurais, por destinação do lixo
11;SNIG - Pesquisa Nacional de Informação de Gênero;4691;3;Educação
11;SNIG - Pesquisa Nacional de Informação de Gênero;4692;3.1;Total de analfabetos
11;SNIG - Pesquisa Nacional de Informação de Gênero;4693;3.2;Taxa de analfabetismo
11;SNIG - Pesquisa Nacional de Informação de Gênero;4694;3.3;Total de pessoas que frequentam escola ou creche
11;SNIG - Pesquisa Nacional de Informação de Gênero;4695;3.4;Taxa de frequência escolar bruta
11;SNIG - Pesquisa Nacional de Informação de Gênero;4696;3.5;Total de pessoas no nível adequado
11;SNIG - Pesquisa Nacional de Informação de Gênero;4697;3.6;Taxa de frequência escolar líquida
11;SNIG - Pesquisa Nacional de Informação de Gênero;4698;3.7;Total de pessoas por nível de instrução
11;SNIG - Pesquisa Nacional de Informação de Gênero;4699;3.8;Proporção de pessoas por nível de instrução
11;SNIG - Pesquisa Nacional de Informação de Gênero;4700;3.9;Total de pessoas com abandono escolar precoce
11;SNIG - Pesquisa Nacional de Informação de Gênero;4701;3.10;Taxa de abandono escolar precoce
11;SNIG - Pesquisa Nacional de Informação de Gênero;4702;4;Famílias
11;SNIG - Pesquisa Nacional de Informação de Gênero;4703;4.1;Total de famílias
11;SNIG - Pesquisa Nacional de Informação de Gênero;4704;4.2;Proporção de famílias com mulheres responsáveis pela família
11;SNIG - Pesquisa Nacional de Informação de Gênero;4705;4.3;Média do percentual do rendimento das mulheres na família em relação ao rendimento familiar total
11;SNIG - Pesquisa Nacional de Informação de Gênero;4706;5;População
11;SNIG - Pesquisa Nacional de Informação de Gênero;4707;5.1;Total da população
11;SNIG - Pesquisa Nacional de Informação de Gênero;4708;5.2;Razão de sexo
11;SNIG - Pesquisa Nacional de Informação de Gênero;4709;5.3;População urbana
11;SNIG - Pesquisa Nacional de Informação de Gênero;4710;5.4;Taxa de urbanização
11;SNIG - Pesquisa Nacional de Informação de Gênero;4711;5.5;Total de pessoas de 0 a 14 anos, 15 a 29 anos, 55 anos ou mais e 60 anos ou mais
11;SNIG - Pesquisa Nacional de Informação de Gênero;4712;5.6;Proporção de pessoas de 0 a 14 anos, 15 a 29 anos, 55 anos ou mais e 60 anos ou mais
11;SNIG - Pesquisa Nacional de Informação de Gênero;4713;5.7;Mulheres de 15 a 19 anos
11;SNIG - Pesquisa Nacional de Informação de Gênero;4714;5.8;Proporção de mulheres de 15 a 19 entre mulheres em idade reprodutiva
11;SNIG - Pesquisa Nacional de Informação de Gênero;4715;5.9;Total de mulheres de 15 anos ou mais por filhos tidos
11;SNIG - Pesquisa Nacional de Informação de Gênero;4716;5.10;Proporção de mulheres de 15 anos ou mais por filhos tidos
11;SNIG - Pesquisa Nacional de Informação de Gênero;4717;6;Rendimento
11;SNIG - Pesquisa Nacional de Informação de Gênero;4718;6.1;Rendimento médio/mediano de todas as fontes das pessoas de 10 anos ou mais de idade
11;SNIG - Pesquisa Nacional de Informação de Gênero;4719;6.2;Rendimento médio/mediano de todas os trabalhos das pessoas de 16 anos ou mais de idade ocupadas
11;SNIG - Pesquisa Nacional de Informação de Gênero;4720;6.3;Proporção de pessoas de 16 anos ou mais de idade sem rendimento e com rendimento de até 1 salário mínimo
11;SNIG - Pesquisa Nacional de Informação de Gênero;4721;6.4;Razão entre o rendimento médio das mulheres em relação ao rendimento dos homens
11;SNIG - Pesquisa Nacional de Informação de Gênero;4722;6.5;Razão entre o rendimento médio das mulheres ocupadas em relação ao rendimento dos homens ocupados
11;SNIG - Pesquisa Nacional de Informação de Gênero;4723;6.6;Rendimento médio/mediano no trabalho principal da população ocupada de 16 anos ou mais de idade por posição na ocupação
11;SNIG - Pesquisa Nacional de Informação de Gênero;4724;6.7;Razão entre os rendimentos de mulheres e homens por quintos
11;SNIG - Pesquisa Nacional de Informação de Gênero;4725;7;Trabalho
11;SNIG - Pesquisa Nacional de Informação de Gênero;4726;7.1;População economicamente ativa
11;SNIG - Pesquisa Nacional de Informação de Gênero;4727;7.2;Taxa de atividade
11;SNIG - Pesquisa Nacional de Informação de Gênero;4728;7.3;População ocupada
11;SNIG - Pesquisa Nacional de Informação de Gênero;4729;7.4;Taxa de ocupação
11;SNIG - Pesquisa Nacional de Informação de Gênero;4730;7.5;População ocupada por posição na ocupação
11;SNIG - Pesquisa Nacional de Informação de Gênero;4731;7.6;Distribuição percentual da população ocupada, por posição na ocupação
11;SNIG - Pesquisa Nacional de Informação de Gênero;4732;7.7;População ocupada em trabalhos formais
11;SNIG - Pesquisa Nacional de Informação de Gênero;4733;7.8;Proporção da população ocupada em trabalhos formais
11;SNIG - Pesquisa Nacional de Informação de Gênero;4734;7.9;População ocupada por nível de instrução
11;SNIG - Pesquisa Nacional de Informação de Gênero;4735;7.10;Distribuição percentual da população ocupada por nível de instrução
11;SNIG - Pesquisa Nacional de Informação de Gênero;4736;7.11;Total de mulheres, com filhos de 0 a 3 anos de idade, por frequência de filhos à creche e condição de ocupação
11;SNIG - Pesquisa Nacional de Informação de Gênero;4737;7.12;Nível de Ocupação das mulheres, com filhos de 0 a 3 anos de idade, por frequência de filhos à creche
11;SNIG - Pesquisa Nacional de Informação de Gênero;4738;7.13;Total de mulheres ocupadas pelo número de filhos vivos
11;SNIG - Pesquisa Nacional de Informação de Gênero;4739;7.14;Nível de ocupação das mulheres pelo número de filhos vivos
11;SNIG - Pesquisa Nacional de Informação de Gênero;4740;7.15;População ocupada por setores de atividade
11;SNIG - Pesquisa Nacional de Informação de Gênero;4741;7.16;Distribuição percentual da população ocupada por setores de atividade
11;SNIG - Pesquisa Nacional de Informação de Gênero;4742;8;Migração
11;SNIG - Pesquisa Nacional de Informação de Gênero;4743;8.1;Pessoas de 5 anos ou mais de idade, que migraram nos últimos 5 anos por local de análise
13;Ensino - matrículas, docentes e rede escolar;5902;1;Matrícula
13;Ensino - matrículas, docentes e rede escolar;5903;1.1;Ensino pré-escolar
13;Ensino - matrículas, docentes e rede escolar;5904;1.1.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5905;1.1.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5906;1.1.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5907;1.1.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5908;1.2;Ensino fundamental
13;Ensino - matrículas, docentes e rede escolar;5909;1.2.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5910;1.2.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5911;1.2.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5912;1.2.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5913;1.3;Ensino médio
13;Ensino - matrículas, docentes e rede escolar;5914;1.3.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5915;1.3.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5916;1.3.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5917;1.3.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5918;1.4;Ensino superior
13;Ensino - matrículas, docentes e rede escolar;5919;1.4.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5920;1.4.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5921;1.4.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5922;1.4.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5923;2;Docentes
13;Ensino - matrículas, docentes e rede escolar;5924;2.1;Ensino pré-escolar
13;Ensino - matrículas, docentes e rede escolar;5925;2.1.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5926;2.1.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5927;2.1.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5928;2.1.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5929;2.2;Ensino fundamental
13;Ensino - matrículas, docentes e rede escolar;5930;2.2.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5931;2.2.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5932;2.2.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5933;2.2.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5934;2.3;Ensino médio
13;Ensino - matrículas, docentes e rede escolar;5935;2.3.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5936;2.3.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5937;2.3.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5938;2.3.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5939;2.4;Ensino superior
13;Ensino - matrículas, docentes e rede escolar;5940;2.4.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5941;2.4.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5942;2.4.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5943;2.4.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5944;3;Escolas
13;Ensino - matrículas, docentes e rede escolar;5945;3.1;Ensino pré-escolar
13;Ensino - matrículas, docentes e rede escolar;5946;3.1.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5947;3.1.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5948;3.1.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5949;3.1.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5950;3.2;Ensino fundamental
13;Ensino - matrículas, docentes e rede escolar;5951;3.2.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5952;3.2.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5953;3.2.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5954;3.2.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5955;3.3;Ensino médio
13;Ensino - matrículas, docentes e rede escolar;5956;3.3.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5957;3.3.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5958;3.3.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5959;3.3.4;Escola privada
13;Ensino - matrículas, docentes e rede escolar;5960;3.4;Ensino superior
13;Ensino - matrículas, docentes e rede escolar;5961;3.4.1;Escola pública municipal
13;Ensino - matrículas, docentes e rede escolar;5962;3.4.2;Escola pública estadual
13;Ensino - matrículas, docentes e rede escolar;5963;3.4.3;Escola pública federal
13;Ensino - matrículas, docentes e rede escolar;5964;3.4.4;Escola privada
14;Produção Agrícola - Lavoura Temporária;10193;1;Abacaxi
14;Produção Agrícola - Lavoura Temporária;10194;1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10195;1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10196;1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10197;1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10198;1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10199;2;Algodão
14;Produção Agrícola - Lavoura Temporária;28102;2.1;Herbáceo
14;Produção Agrícola - Lavoura Temporária;10200;2.1.1;Caroço
14;Produção Agrícola - Lavoura Temporária;10201;2.1.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10202;2.1.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10203;2.1.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10204;2.1.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10205;2.1.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10206;3;Alho
14;Produção Agrícola - Lavoura Temporária;10207;3.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10208;3.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10209;3.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10210;3.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10211;3.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10212;4;Amendoim
14;Produção Agrícola - Lavoura Temporária;10213;4.1;Com casca
14;Produção Agrícola - Lavoura Temporária;10214;4.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10215;4.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10216;4.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10217;4.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10218;4.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10219;5;Arroz
14;Produção Agrícola - Lavoura Temporária;10220;5.1;Com casca
14;Produção Agrícola - Lavoura Temporária;10221;5.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10222;5.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10223;5.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10224;5.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10225;5.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10226;6;Aveia
14;Produção Agrícola - Lavoura Temporária;10227;6.1;Grão
14;Produção Agrícola - Lavoura Temporária;10228;6.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10229;6.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10230;6.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10231;6.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10232;6.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10233;7;Batata-doce
14;Produção Agrícola - Lavoura Temporária;10234;7.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10235;7.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10236;7.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10237;7.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10238;7.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10239;8;Batata-inglesa
14;Produção Agrícola - Lavoura Temporária;10240;8.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10241;8.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10242;8.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10243;8.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10244;8.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10245;9;Cana-de-açúcar
14;Produção Agrícola - Lavoura Temporária;10246;9.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10247;9.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10248;9.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10249;9.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10250;9.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10251;10;Cebola
14;Produção Agrícola - Lavoura Temporária;10252;10.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10253;10.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10254;10.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10255;10.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10256;10.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10257;11;Centeio
14;Produção Agrícola - Lavoura Temporária;10258;11.1;Grão
14;Produção Agrícola - Lavoura Temporária;10259;11.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10260;11.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10261;11.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10262;11.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10263;11.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10264;12;Cevada
14;Produção Agrícola - Lavoura Temporária;10265;12.1;Com casca
14;Produção Agrícola - Lavoura Temporária;10266;12.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10267;12.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10268;12.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10269;12.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10270;12.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10271;13;Ervilha
14;Produção Agrícola - Lavoura Temporária;10272;13.1;Grão
14;Produção Agrícola - Lavoura Temporária;10273;13.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10274;13.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10275;13.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10276;13.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10277;13.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10278;14;Fava
14;Produção Agrícola - Lavoura Temporária;10279;14.1;Grão
14;Produção Agrícola - Lavoura Temporária;10280;14.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10281;14.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10282;14.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10283;14.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10284;14.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10285;15;Feijão
14;Produção Agrícola - Lavoura Temporária;10286;15.1;Grão
14;Produção Agrícola - Lavoura Temporária;10287;15.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10288;15.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10289;15.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10290;15.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10291;15.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10292;16;Fumo
14;Produção Agrícola - Lavoura Temporária;10293;16.1;Folha
14;Produção Agrícola - Lavoura Temporária;10294;16.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10295;16.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10296;16.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10297;16.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10298;16.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10299;17;Girassol
14;Produção Agrícola - Lavoura Temporária;10300;17.1;Grão
14;Produção Agrícola - Lavoura Temporária;10301;17.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10302;17.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10303;17.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10304;17.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10305;17.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10306;18;Juta
14;Produção Agrícola - Lavoura Temporária;10307;18.1;Fibra
14;Produção Agrícola - Lavoura Temporária;10308;18.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10309;18.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10310;18.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10311;18.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10312;18.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10313;19;Linho
14;Produção Agrícola - Lavoura Temporária;10314;19.1;Semente
14;Produção Agrícola - Lavoura Temporária;10315;19.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10316;19.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10317;19.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10318;19.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10319;19.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10320;20;Malva
14;Produção Agrícola - Lavoura Temporária;10321;20.1;Fibra
14;Produção Agrícola - Lavoura Temporária;10322;20.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10323;20.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10324;20.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10325;20.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10326;20.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10327;21;Mamona
14;Produção Agrícola - Lavoura Temporária;10328;21.1;Baga
14;Produção Agrícola - Lavoura Temporária;10329;21.1.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10330;21.1.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10331;21.1.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10332;21.1.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10333;21.1.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10334;22;Mandioca, Macaxeira ou Aipim
14;Produção Agrícola - Lavoura Temporária;10335;22.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10336;22.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10337;22.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10338;22.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10339;22.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10340;23;Melancia
14;Produção Agrícola - Lavoura Temporária;10341;23.1;Quantidade produzida
14;Produção Agrícola - Lavoura Temporária;10342;23.2;Valor da produção
14;Produção Agrícola - Lavoura Temporária;10343;23.3;Área plantada
14;Produção Agrícola - Lavoura Temporária;10344;23.4;Área colhida
14;Produção Agrícola - Lavoura Temporária;10345;23.5;Rendimento médio
14;Produção Agrícola - Lavoura Temporária;10346;24;Melão
